M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,WTF55665566,沒有喔 被列為極低風險確實都是現在防疫的模範生 你,08/07 18:11,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,WTF55665566,以為只有台灣喔XD?翻牆多看看世界好嗎？,08/07 18:11,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,kterry01,這ID的文怎麼又來丟臉了?,08/07 18:11,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,tuyghjzxc,1450悲憤,08/07 18:11,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,jj314257,笑死 又在造謠打臉 向大爆發國家學習如何社區感染嗎,08/07 18:11,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,elainakuo,不是篩檢一次就能表示未來乾淨 它只能表示過去沒被感,08/07 18:12,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,elainakuo,染,08/07 18:12,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,lostsky93,自願性普篩是要篩啥鬼啊,08/07 18:12,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,jess730612,被中國清庫存需要高興嗎 是有那麼愛當韭菜喔,08/07 18:12,推,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,jj314257,先感染 再普篩 都半年過去了怎麼還是這SOP,08/07 18:12,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,lesserpanda,不懂為什麼一直吵普篩？沒有大規模或社區感染，是要,08/07 18:12,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,lesserpanda,篩什麼？,08/07 18:12,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,WTF55665566,https://reurl.cc/b5ZamE,08/07 18:13,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,WTF55665566,台灣 汶萊 格陵蘭 才是最低風險國家喔,08/07 18:13,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,jj314257,反綠陣營現在是詐騙集團的蟑螂窩嗎 每句話都在造謠,08/07 18:14,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,WTF55665566,你吹的香港在哪？,08/07 18:14,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,pyrolith,先觀望,08/07 18:14,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,jess730612,再來香港是普篩核酸不是抗體 篩完還是有被傳染的可能,08/07 18:14,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,WTF55665566,講白一點就沒屁用 只能拿來給大外宣嘴砲騙人的,08/07 18:15,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,psycho420,那你去中國香港阿0.0,08/07 18:15,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,handfoxx,想普篩可以去香港了 不用回來了XD,08/07 18:16,推,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,jess730612,完全不知道這意義在那 簡而言之被推銷7~8百萬篩劑庫存,08/07 18:16,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,dadaHOPE,中國豬搞得香港疫情大爆發 還把普篩當德政 腦袋裝屎,08/07 18:17,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,lostsky93,柯韓粉的普篩天堂:香港，要不 柯韓粉先過去香港避疫個,08/07 18:18,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,lostsky93,半年，畢竟台灣在你們嘴裡很危險都蓋牌,08/07 18:18,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,oscarwu3041,你是林鄭粉？,08/07 18:18,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,lostsky93,我覺得政府可以補助 柯韓粉飛去香港的單程機票,08/07 18:19,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,rbking21,又沒人阻止你去理想國,08/07 18:20,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,rbking21,我可以幫你出機票 不要再回來了,08/07 18:21,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,liam1984,嗝～,08/07 18:21,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,elainakuo,台灣肯定也有人想從海外進篩劑 要求台灣政府要吞下來,08/07 18:32,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,elainakuo,賺一筆 根本不是為了防疫,08/07 18:32,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,elzohar,去篩啊，我看看會多慘,08/07 18:35,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,good2009,想幹林鄭月就說R 幹嘛這麼隱晦= =,08/07 18:41,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,newtana,"用支那的試劑普篩嗎,我OK你先請",08/07 18:46,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,kumano,那是支那用來收集生物數據的，普篩仔還自以為是德政勒www,08/07 18:51,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,hanstsai,又不是篩完就免疫 吃飽太閒錢太多？,08/07 18:52,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,vm03vm03,"一個社區感染爆發一個控制良好,對比性在哪裡？",08/07 19:05,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,lovejamwu,我覺得不需要~,08/07 19:05,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,jump9128,所以ㄧ共要篩幾天？,08/07 19:25,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,stratford,不用廢話那麼多 一張機票回老家,08/07 19:47,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,eeveelugia2,你很想篩可以搬去香港啊 滾,08/07 20:14,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,madaniel,那共奴賤畜支八毛吃屎仔們快都去感染爆發的天堂香港住不,08/07 21:26,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,madaniel,會膩？,08/07 21:26,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,inmatao,所以哪裡值得學？,08/07 21:41,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,mimikillua,浪費錢 不過管他的 反正不是我的錢,08/07 21:50,→,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,shermantan,gg比雞腿,08/07 21:56,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,CityHunter17,去香港呀,08/07 22:34,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,amury,疫情差那麼多。 也在比,08/07 22:35,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,IAMST1011,用準確率20%的試劑嗎？我可以借他們筊杯啦,08/07 22:35,噓,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,kabor,綠共匪快去香港接受篩檢,08/07 23:20,推,7,23,41
M.1596794774.A.541,[討論] 綠菸粉慘遭打臉！ 香港將進行普篩,madaniel,共奴賤畜支八毛柯韓韮快回支那接受全家泡水,08/08 02:21,噓,7,23,41
M.1596807702.A.E6B,Re: [討論] 綠菸粉慘遭打臉！ 香港將進行普篩,chiangdapang (蔣大胖),: 新冠肺炎疫情因歐美失控，持續窘迫；行政院長蘇貞昌定調台灣依舊不實施入境普篩。 : 對此，許多綠菸粉、網軍反嗆網友哪一個國家/地區實施普篩？ : 現在慘遭打臉，因中國香港行政長官林鄭月娥宣布，將一次性免費為全港市民進行自願 性 : 冠病毒普篩檢測。 : 綠菸粉怎麼拗？ 共匪這麼做的目的只有兩個： 1.對老人使用沾有病毒的拭子感染受測者的鼻腔呼吸道 2.對年輕人使用無毒的拭子檢取受測者的DNA樣本作為未來活摘器官比對之用 ,Fri Aug  7 21:41:40 2020,回文,1,0,0
M.1596807702.A.E6B,Re: [討論] 綠菸粉慘遭打臉！ 香港將進行普篩,elainakuo,沒錯,08/07 21:43,推,1,0,0
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,GV13 (菸黨的失敗就是我的快樂),1.轉錄標題 若為BBS他板文章可免填 FB請寫名稱 直言集卡陸生理由一堆 真正原因你我都知 1.轉錄網址 https://udn.com/news/story/121577/4762384 2.轉錄來源 20200807 01:29 聯合報 / 本報記者陳言喬 3.轉錄內容 從小明到陸生屢屢出現返台障礙，都可印證半年前陳時中的那句老話自己選擇的國 籍自己承擔。這句話也看出民進黨政府處理兩岸事務的原則：凡與大陸有關的一律嚴 審、凡能不交流的就不交流，新冠肺炎疫情不過是藉口。 陸委會主委陳明通二月原本擬讓小明回台，結果被陳時中打臉，認為大陸疫情嚴重， 小明必須暫緩回台，直到七月中才開放二歲以下的小明回台（結果只有個位數） ；現在換陳明通打臉教育部，批評教育部未能體察大陸疫情最新情況。 看看目前台灣的四百七十七例確診者，當中的三百八十五例境外移入者，全是來自疫情嚴 重的美歐日本，及近來的菲律賓（確診已近十二萬人）。 現在 美國近五百萬人確診，歐洲各國動輒二、三十萬人確診，中南美多國三、四十萬人確 診，以及陸續增加的東南亞各國，教育部可以讓這些疫情嚴重的境外生入境，卻對已逐漸 控制疫情的大學陸生設限。 我政府稱大陸疫情不透明，不能貿然開放來自大陸的入境者（小明與陸生），意思是大陸 疫情仍很嚴重。 大陸或許有極個別的城市疫情反覆（烏魯木齊、大連），但絕大多數城市 的經濟活動、居民生活作息都已復甦。 何況大陸現在只要核酸檢驗陽性，一律嚴格控管， 又如何能出境？ 不僅是小明與陸生來台困難，當初台商返台過程也是一波三折，最後一波的武漢台商包機 ，也要他們從武漢奔波到上海搭機。 以這半年來陸續出現的狀況，不難理解，民進黨政府心中自有一個處理涉陸事宜的指導原 則，從嚴不宜寬，在多數民意支持下，從陸委會到教育部，政策即使反覆，髮夾再怎 麼彎，也被視為正常不過。 4.附註、心得、想法 美國跟日本的政客來台灣 可以有特權不用隔離十四天? 大陸的平民百姓想在台灣完成學業 卻要被貪腐黨硬生生中斷? ,Fri Aug  7 22:23:45 2020,主文,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,lazycat5,中國被臺灣打壓好可憐喔，嘻嘻,08/07 22:24,推,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,tim1112,就是不想跟支那交流怎樣,08/07 22:25,噓,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,不是防疫優先嗎? 還是小明們可以跟高官比,08/07 22:25,推,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,就是看學生好欺負阿 沒辦法 台灣人就是這種咖小,08/07 22:26,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,我是覺得疫情當下，中國人還是待在中國好了,08/07 22:26,推,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,反正很安全,08/07 22:26,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,saysayliam,小韭菜   滾,08/07 22:26,噓,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,沒辦法對大陸官方做什麼 只好拿學生出氣,08/07 22:26,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,其實來台灣這群學生 正好是對台灣最有好的,08/07 22:27,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,讓學生在中國陪家人 怎麼會是出氣 不感謝台灣,08/07 22:27,推,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,還要氣氣氣,08/07 22:27,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,在網路上都會幫台灣講話 你知道大陸很多武統憤青的,08/07 22:27,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,樓上講的話自己信嗎XD，有沒有依據阿,08/07 22:27,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,去打對你好的大陸學生 這腦袋真的有問題,08/07 22:27,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,不信去天崖看看阿 某k眼見為憑好不好,08/07 22:28,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,那請那些所謂對台灣好的中國學生 先納個投名狀,08/07 22:28,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,連儂牆撕東西的不就這群留學生,08/07 22:28,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,randylee,這麼好 居然大家都不知道,08/07 22:28,推,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,例如在微博說台灣好棒棒 防疫NO1就好,08/07 22:28,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,saysayliam,認為共產黨會對台灣好 不是白癡就是智障,08/07 22:28,噓,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,elainakuo,中生付不出錢 做防疫旅館隔離 就別來,08/07 22:28,噓,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,這群？ 少數人你可以套到全體,08/07 22:29,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,某e不意外 挺民進黨挺到沒良心了,08/07 22:29,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,CityHunter17,在中國陪家人不好,08/07 22:29,噓,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,你一句最好的不就全套到全體嗎,08/07 22:30,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,saysayliam,某u去對香港人說 共產黨會對香港好 哈哈 夠白癡,08/07 22:30,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,我套全體就不行，你套就可以,08/07 22:30,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,確實 少數人不能套到全體 所以蘇疑似收錢也不能套到DDP,08/07 22:30,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,雙標仔逆,08/07 22:30,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,否則你就是反民進黨反到沒良心了,08/07 22:30,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,大部分來台灣唸書的學生都是對台灣有好感才會來念,08/07 22:30,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,ryanpiggy,最大的問題是阿共的防疫制度常常被官員欺瞞。說是控制,08/07 22:30,噓,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,ryanpiggy,住了實際上有沒有控制住鬼才知道,08/07 22:30,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,沒好感他根本不會來 你可以去天崖台論看阿,08/07 22:30,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kyon623,支那狗關我屁事,08/07 22:30,噓,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,到台灣念書就是有好感?,08/07 22:31,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,但也有少部分是有任務的 美國抓了幾個 台灣肯定也有,08/07 22:31,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,誰給你的數據,08/07 22:31,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,CityHunter17,某u不意外，本來就沒良心,08/07 22:31,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,有沒有統計阿,08/07 22:31,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,看你要不要承受被滲透風險以及防疫破洞開放給中國學生,08/07 22:31,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,saysayliam,都嘛是間諜 看美國就知道 你以為中生隨便可以出國,08/07 22:31,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,elainakuo,https://i.imgur.com/KJujHgF.jpg,08/07 22:31,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,elainakuo,乞丐不要來,08/07 22:31,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,IAMST1011,誰理你們,08/07 22:31,噓,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,2020年了，不要你認為好嗎,08/07 22:31,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,台灣學費可是比在地的兩倍還還多還不能打工唸完不能留在,08/07 22:31,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,elainakuo,台灣政府沒有義務保障你們就學的權利,08/07 22:32,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,這邊工作 要是沒有愛誰要來,08/07 22:32,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,有任務呀,08/07 22:32,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,台灣政府講的好像你永遠執政一樣 你四年後就滾下台了啦,08/07 22:32,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,sakuraha,這文一堆幫支那人講話的家伙，平常都專門幫柯他媽黨護,08/07 22:32,噓,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,sakuraha,航的垃圾柯韓糞，現在是怎樣，直接不演了是不是,08/07 22:32,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,以為你現在亂搞 永遠就可以亂搞阿,08/07 22:32,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,別這麼容易就放棄 請繼續堅持中國學生來台,08/07 22:33,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,笑死 幫大陸講話怎樣 你他媽台獨分子大剌剌的才好笑吧,08/07 22:33,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,保護台灣人的利益怎麼會是亂搞呢,08/07 22:33,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,現在怎樣？台獨分子以為你代表全台灣人？,08/07 22:33,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,台灣都有白狼了，台獨份子又怎了XD,08/07 22:33,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,崩潰仔逆,08/07 22:34,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,超大刺刺的 曾經主張台獨的政黨現在完全執政,08/07 22:34,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,saysayliam,柯韓粉滾， 跳樓源：多選幾席再來吠啦,08/07 22:34,噓,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,可惡呀 怎麼這麼大刺刺,08/07 22:34,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,人家懂得中立靠攏,08/07 22:34,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,KMT還在九二共識,08/07 22:34,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,話說 台灣不是中國的嗎? 怎麼中國學生來台還要經過台灣,08/07 22:34,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,老實講啦 跟妳不同意見的很多啦 別整天待在同溫層,08/07 22:34,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,sakuraha,u57沒說你就急著跳出來，還真是身上有屎啊，垃圾柯韓糞,08/07 22:35,噓,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,同意? 直接買張機票就可以過來啦,08/07 22:35,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,很多呀 大概500多萬人吧,08/07 22:35,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,我就是想見識同溫層才來政黑的,08/07 22:35,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,至有500萬人不同意你的言論,08/07 22:35,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,我從韓總發大財才來這看看同溫層,08/07 22:35,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,OK阿，我有八百多萬人是同溫層,08/07 22:36,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,qq68,哎呀奇蹟啊！難得讓26享受一下被打壓的感覺，爽,08/07 22:36,噓,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,你有八百萬人很了不起？ 四年後你就變500萬人了啦,08/07 22:36,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,老話一句啦，KMT想執政真的要想想台灣人想什麼,08/07 22:36,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,笑死 以為你天天過年阿,08/07 22:36,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,光高雄就有130萬人是不同聲音的 OK的,08/07 22:36,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,崩潰仔整天網路上喊四年後你變少數,08/07 22:37,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,國民黨再不濟也有500萬人實力啦 這群人不認為跟妳同國的,08/07 22:37,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,jyekid,真的 4年後可能會減少 不過壞消息是你還得等4年耶QQ,08/07 22:37,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,然後支持的政黨整天落下限,08/07 22:37,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,也不檢討自己,08/07 22:37,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,不見得喔 民進黨繼續這樣貪污下去 四年後就是自爆,08/07 22:38,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,可憐那，2022再笑你一次,08/07 22:38,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,國民黨什麼都不用做 躺著看民進黨自爆就可以了,08/07 22:38,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,2024希望你還能繼續撐下去,08/07 22:38,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,XD 獅子丸講的話你也信XD,08/07 22:38,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,你別忘了 勞保民進黨改下去 國民黨就躺著選了,08/07 22:39,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,u5710587,民進黨還不得不改 他沒辦法賴給國民黨 時間不允許,08/07 22:39,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,人家自爆，你也不能自爆阿XD,08/07 22:39,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,我支持改革阿，雖然砍我七天假很不爽,08/07 22:40,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,其實吼，當初教改我是不支持的,08/07 22:40,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,uini,小明就中國人，待自己國家有什麼問題？,08/07 22:40,噓,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,kingclys,應該不要動，直接讓他破產,08/07 22:40,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,qq68,不做事台灣人就會把票投給國民黨？國民黨只能走向歷史，把台,08/07 22:41,→,13,23,188
M.1596810229.A.FEF,[轉錄] 卡陸生理由一堆 真正原因你我都知,qq68,灣人當87，在野執政一樣爛,08/07 22:41,→,13,23,188
